id,hotel_code,name,michelin_keys,city,country,country_flag,address,latitude,longitude,google_place_id,michelin_url,website_url,booking_url,google_maps_url,worlds_50_best_rank,worlds_50_best_year
,hotel_575,Patina Osaka,1,Osaka,Japan,🇯🇵,"3-91 Banbacho, Chuo Ward, Osaka 540-0007",34.681913,135.524771,ChIJ-ZHFdZPnAGARvXwROCKwYxM,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-ZHFdZPnAGARvXwROCKwYxM,,
,hotel_576,TAYUTA,1,Kami Amakusa,Japan,🇯🇵,"7488-1 Matsushimamachi Aitsu, Kamiamakusa, Kumamoto 861-6102",32.539794,130.400216,ChIJBxGf-HyJPzUR2w4mmKMnZSI,,,,https://www.google.com/maps/place/?q=place_id:ChIJBxGf-HyJPzUR2w4mmKMnZSI,,
,hotel_577,Fairmont Tokyo,1,Tokyo,Japan,🇯🇵,"BLUE FRONT SHIBAURA TOWER S, 1-1-1 Shibaura, Minato City, Tokyo 105-0023",35.651007,139.757295,ChIJkSlGdwCLGGARqWidkNS00MQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJkSlGdwCLGGARqWidkNS00MQ,,
,hotel_578,Myoken Ishiharaso,1,Kirishima,Japan,🇯🇵,"4376 Hayatocho Kareigawa, Kirishima, Kagoshima 899-5113",31.814214,130.756411,ChIJN7EWY3_9PjUR-DmapzIOP50,,,,https://www.google.com/maps/place/?q=place_id:ChIJN7EWY3_9PjUR-DmapzIOP50,,
,hotel_579,RYOTEI HANZUIRYO,1,Unzen,Japan,🇯🇵,"380-1 Obamacho Unzen, Unzen, Nagasaki 854-0621",32.734603,130.259318,ChIJHThcC64NQDUR0MaGwNTLGqY,,,,https://www.google.com/maps/place/?q=place_id:ChIJHThcC64NQDUR0MaGwNTLGqY,,
,hotel_580,Banyan Tree Higashiyama Kyoto,1,Kyoto,Japan,🇯🇵,"7 Seikanji Ryozancho, Higashiyama Ward, Kyoto 605-0861",34.998361,135.783258,ChIJMeVMWhwJAWARBel6lr-D8v8,,,,https://www.google.com/maps/place/?q=place_id:ChIJMeVMWhwJAWARBel6lr-D8v8,,
,hotel_581,THE HIRAMATSU Karuizawa Miyota,2,Miyota,Japan,🇯🇵,"375-723 Shiono, Miyota, Kitasaku District, Nagano 389-0201",36.344505,138.495574,ChIJGfGMAV_PHWARH_n-StvmSF8,,,,https://www.google.com/maps/place/?q=place_id:ChIJGfGMAV_PHWARH_n-StvmSF8,,
,hotel_582,Shoraiso,1,Yamanouchi,Japan,🇯🇵,"3071-1 Hirao, Yamanouchi, Shimotakai District, Nagano 381-0401",36.739578,138.419959,ChIJWzxpl731HWARzXgp_KGDks4,,,,https://www.google.com/maps/place/?q=place_id:ChIJWzxpl731HWARzXgp_KGDks4,,
,hotel_583,ESPACIO The Hakone Geihinkan Rin-Poh-Ki-Ryu,1,Hakone,Japan,🇯🇵,"72 Miyanoshita, Hakone, Ashigarashimo District, Kanagawa 250-0404",35.24266,139.063145,ChIJN6ih-VOjGWARYOTqrnbwH50,,,,https://www.google.com/maps/place/?q=place_id:ChIJN6ih-VOjGWARYOTqrnbwH50,,
,hotel_584,SIMOSE ART GARDEN VILLA,1,Otake,Japan,🇯🇵,"2-10-50 Harumi, Otake, Hiroshima 739-0622",34.241269,132.226558,ChIJ6WS7z2XLWjURI8V7JQmNMXk,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6WS7z2XLWjURI8V7JQmNMXk,,
,hotel_585,Fuji Speedway Hotel,1,Oyama,Japan,🇯🇵,"645 Omika, Oyama, Sunto District, Shizuoka 410-1308",35.367481,138.918309,ChIJxdytuEZxGWARmyW9bAaOloQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJxdytuEZxGWARmyW9bAaOloQ,,
,hotel_586,Fugaku Gunjo,1,Izu,Japan,🇯🇵,"2461-1 Yagisawa, Izu, Shizuoka 410-3303",34.887901,138.764236,ChIJhUi4--P0GWARWkTqvroA6NE,,,,https://www.google.com/maps/place/?q=place_id:ChIJhUi4--P0GWARWkTqvroA6NE,,
,hotel_587,THE HIRAMATSU HOTELS & RESORTS Kashikojima,1,Shima,Japan,🇯🇵,"3618-52 Agocho Ugata, Shima, Mie 517-0501",34.319094,136.804842,ChIJpQNLP0CqBWARvytJ_xjjMKI,,,,https://www.google.com/maps/place/?q=place_id:ChIJpQNLP0CqBWARvytJ_xjjMKI,,
,hotel_588,"TIAD, Autograph Collection",1,Nagoya,Japan,🇯🇵,"5-15-19 Sakae, Naka Ward, Nagoya, Aichi 460-0008",35.163837,136.909719,ChIJO_zJmPVxA2AR7KyOgNsgs4o,,,,https://www.google.com/maps/place/?q=place_id:ChIJO_zJmPVxA2AR7KyOgNsgs4o,,
,hotel_589,Setsu Niseko,1,Kutchan,Japan,🇯🇵,"1-2-6-9 Nisekohirafu 1 Jo, Kutchan, Abuta District, Hokkaido 044-0080",42.861567,140.707126,ChIJDUV5UzCxCl8R4d0rlg53lkY,,,,https://www.google.com/maps/place/?q=place_id:ChIJDUV5UzCxCl8R4d0rlg53lkY,,
,hotel_590,MUWA NISEKO,1,Kutchan,Japan,🇯🇵,"3-10-1 Nisekohirafu 1 Jo, Kutchan, Abuta District, Hokkaido 044-0080",42.863338,140.699605,ChIJi6nPqU2xCl8RuygT_05B-xQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJi6nPqU2xCl8RuygT_05B-xQ,,
,hotel_591,THE HIRAMATSU HOTELS & RESORTS SENGOKUHARA,1,Hakone,Japan,🇯🇵,"1245-337 Sengokuhara, Hakone, Ashigarashimo District, Kanagawa 250-0631",35.25056,139.000338,ChIJi0MFcKifGWARpyyzOzL_9NE,,,,https://www.google.com/maps/place/?q=place_id:ChIJi0MFcKifGWARpyyzOzL_9NE,,
,hotel_592,Kofuyuden Beniya,1,Awara,Japan,🇯🇵,"4-510 Onsen, Awara, Fukui 910-4104",36.225226,136.192736,ChIJE-NVRQTv-F8RYaJB0v4EQt8,,,,https://www.google.com/maps/place/?q=place_id:ChIJE-NVRQTv-F8RYaJB0v4EQt8,,
,hotel_593,Sansui Niseko,1,Kutchan,Japan,🇯🇵,"4-5-32 Nisekohirafu 1 Jo, Kutchan, Abuta District, Hokkaido 044-0080",42.860873,140.700175,ChIJ7WjeJpaxCl8RfGKzYl_jQXI,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7WjeJpaxCl8RfGKzYl_jQXI,,
,hotel_594,Fufu Nara,1,Nara,Japan,🇯🇵,"1184-1 Takabatakecho, Nara 630-8301",34.678404,135.839067,ChIJw-EmnLc5AWARkelXKSRe5_o,,,,https://www.google.com/maps/place/?q=place_id:ChIJw-EmnLc5AWARkelXKSRe5_o,,
,hotel_595,Nasu Mukunone,1,Nasu,Japan,🇯🇵,"2294-3 Takakuotsu, Nasu, Nasu District, Tochigi 325-0303",37.059376,139.978146,ChIJdbGUMUKJH2ARWaWlEunSGc4,,,,https://www.google.com/maps/place/?q=place_id:ChIJdbGUMUKJH2ARWaWlEunSGc4,,
,hotel_596,Ryokan Onomichi Nishiyama,1,Onomichi,Japan,🇯🇵,"678-1 Sanbacho, Onomichi, Hiroshima 722-0052",34.41612,133.231972,ChIJJ5NNYwwBUTURwLw1ths9QyU,,,,https://www.google.com/maps/place/?q=place_id:ChIJJ5NNYwwBUTURwLw1ths9QyU,,
,hotel_597,Fufu Karuizawa Wind in the Sunshine,1,Karuizawa,Japan,🇯🇵,"568-1 Nagakura, Karuizawa, Kitasaku District, Nagano 389-0111",36.331908,138.605965,ChIJ07qUV8XTHWAReZuDhx9UYkQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJ07qUV8XTHWAReZuDhx9UYkQ,,
,hotel_598,THE HIRAMATSU HOTELS & RESORTS Ginoza,1,Ginoza,Japan,🇯🇵,"1425 Matsuda, Ginoza, Kunigami District, Okinawa 904-1301",26.485842,128.001219,ChIJSa59FV6q5TQR5-65IDFPSQc,,,,https://www.google.com/maps/place/?q=place_id:ChIJSa59FV6q5TQR5-65IDFPSQc,,
,hotel_599,The Kahala Hotel & Resort Yokohama,1,Yokohama,Japan,🇯🇵,"1-1-3 Minatomirai, Nishi Ward, Yokohama, Kanagawa 220-0012",35.462349,139.633974,ChIJ7RoIJU5dGGARt_5Hg4fQVHM,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7RoIJU5dGGARt_5Hg4fQVHM,,
,hotel_600,One Suite THE GRAND,1,Nakijin,Japan,🇯🇵,"2451 Kouri, Nakijin, Kunigami District, Okinawa 905-0406",26.707125,128.016669,ChIJQZMlN5pZ5DQRbE_7pH7iju0,,,,https://www.google.com/maps/place/?q=place_id:ChIJQZMlN5pZ5DQRbE_7pH7iju0,,
,hotel_601,Garrya Nijo Castle Kyoto,1,Kyoto,Japan,🇯🇵,"180-1 Ichinocho, Nakagyo Ward, Kyoto 604-8305",35.011541,135.749142,ChIJ9af4vjwHAWARQPBuGEpA4IQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9af4vjwHAWARQPBuGEpA4IQ,,
,hotel_602,Fufu Nikko,2,Nikko,Japan,🇯🇵,"1573-8 Honcho, Nikko, Tochigi 321-1435",36.751488,139.588779,ChIJ4-O6f-emH2AR_JvZQSCskGM,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4-O6f-emH2AR_JvZQSCskGM,,
,hotel_603,Hakone Gora Karaku,1,Hakone,Japan,🇯🇵,"1300-8 Gora, Hakone, Ashigarashimo District, Kanagawa 250-0408",35.250055,139.049632,ChIJI2F7QPuhGWARxwS547_PAQI,,,,https://www.google.com/maps/place/?q=place_id:ChIJI2F7QPuhGWARxwS547_PAQI,,
,hotel_604,BYAKU Narai,1,Shiojiri,Japan,🇯🇵,"551 Narai, Shiojiri, Nagano 399-6303",35.966198,137.81211,ChIJuSchDl8fHWARiKoVVQXoYro,,,,https://www.google.com/maps/place/?q=place_id:ChIJuSchDl8fHWARiKoVVQXoYro,,
,hotel_605,The Ritz-Carlton Fukuoka,1,Fukuoka,Japan,🇯🇵,"2-6-50 Daimyo, Chuo Ward, Fukuoka 810-0041",33.589741,130.394764,ChIJwYSHTfCRQTURRUbgMtC2xjc,,,,https://www.google.com/maps/place/?q=place_id:ChIJwYSHTfCRQTURRUbgMtC2xjc,,
,hotel_606,Naoshima Ryokan Roka,1,Naoshima,Japan,🇯🇵,"123 Naoshima, Kagawa District, Kagawa 761-3110",34.456132,133.994339,ChIJo_HAa8_xUzURYBgWeOxC0SQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJo_HAa8_xUzURYBgWeOxC0SQ,,
,hotel_607,Fufu Kyu-Karuizawa Restful Forest,1,Karuizawa,Japan,🇯🇵,"1299-2 Karuizawa, Kitasaku District, Nagano 389-0102",36.349163,138.626305,ChIJsQmFgv7THWAR0-KO_mtM8dk,,,,https://www.google.com/maps/place/?q=place_id:ChIJsQmFgv7THWAR0-KO_mtM8dk,,
,hotel_608,ENOWA Yufuin,2,Yufu,Japan,🇯🇵,"544 Yufuincho Kawakami, Yufu, Oita 879-5102",33.2764,131.365517,ChIJnTsev92vRjURc-pNH9gcG5A,,,,https://www.google.com/maps/place/?q=place_id:ChIJnTsev92vRjURc-pNH9gcG5A,,
,hotel_609,Araya Totoan,1,Kaga,Japan,🇯🇵,"18-119 Yamashiroonsen, Kaga, Ishikawa 922-0242",36.28869,136.36198,ChIJFRmM2Rz3-F8RBoprjppaHdQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJFRmM2Rz3-F8RBoprjppaHdQ,,
,hotel_610,Park Hyatt Niseko Hanazono,1,Kutchan,Japan,🇯🇵,"328-47 Iwaobetsu, Kutchan, Abuta District, Hokkaido 044-0082",42.894009,140.698515,ChIJv5iZI1-6Cl8R9XWIzeL28QE,,,,https://www.google.com/maps/place/?q=place_id:ChIJv5iZI1-6Cl8R9XWIzeL28QE,,
,hotel_611,Hyakuna Garan,1,Nanjo,Japan,🇯🇵,"1299-1 Hyakuna, Tamagusuku, Nanjo, Okinawa 901-0603",26.132832,127.785297,ChIJNamAJJVv5TQRObvNcH4l8Ao,,,,https://www.google.com/maps/place/?q=place_id:ChIJNamAJJVv5TQRObvNcH4l8Ao,,
,hotel_612,Izumo Hotel The Cliff,1,Izumo,Japan,🇯🇵,"1870 Takicho Kumura, Izumo, Shimane 699-0901",35.304471,132.645839,ChIJixRCUrRRVzURfRwCid74anI,,,,https://www.google.com/maps/place/?q=place_id:ChIJixRCUrRRVzURfRwCid74anI,,
,hotel_613,GOTO RETREAT by Onko Chishin,1,Goto,Japan,🇯🇵,"2877 Kamisakiyamacho, Goto, Nagasaki 853-0023",32.642796,128.849509,ChIJW1cTN2GPFDURCn3xZY33EUs,,,,https://www.google.com/maps/place/?q=place_id:ChIJW1cTN2GPFDURCn3xZY33EUs,,
,hotel_614,JW Marriott Hotel Nara,1,Nara,Japan,🇯🇵,"1-1-1 Sanjoji, Nara 630-8013",34.684024,135.805248,ChIJ-_S-kd47AWAR_r_MVXkEurE,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-_S-kd47AWAR_r_MVXkEurE,,
,hotel_615,Four Seasons Hotel Kyoto,1,Kyoto,Japan,🇯🇵,"445-3 Myohoin Maekawacho, Higashiyama Ward, Kyoto 605-0932",34.990229,135.77618,ChIJXRfz8csIAWAR7R3vbOxO6J4,,,,https://www.google.com/maps/place/?q=place_id:ChIJXRfz8csIAWAR7R3vbOxO6J4,,
,hotel_616,Fufu Hakone,1,Hakone,Japan,🇯🇵,"1320-807 Gora, Hakone, Ashigarashimo District, Kanagawa 250-0408",35.253283,139.039991,ChIJGX3GgVifGWARFeMMs4JR2DM,,,,https://www.google.com/maps/place/?q=place_id:ChIJGX3GgVifGWARFeMMs4JR2DM,,
,hotel_617,Jusandi,2,Ishigaki,Japan,🇯🇵,"470 Fukai, Ishigaki, Okinawa 907-0451",24.456129,124.19817,ChIJ1wSFlQTnXzQRvNIS0ahFQKA,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1wSFlQTnXzQRvNIS0ahFQKA,,
,hotel_618,Conrad Osaka,1,Osaka,Japan,🇯🇵,"3-2-4 Nakanoshima, Kita Ward, Osaka 530-0005",34.693332,135.495635,ChIJ0YkmyvHmAGARhIuTXo0rkZI,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0YkmyvHmAGARhIuTXo0rkZI,,
,hotel_619,Fufu Kyoto,1,Kyoto,Japan,🇯🇵,"41-41 Nanzenji Kusakawacho, Sakyo Ward, Kyoto 606-8437",35.011623,135.786359,ChIJOdhOrIgJAWARwXmKMmehp7Y,,,,https://www.google.com/maps/place/?q=place_id:ChIJOdhOrIgJAWARwXmKMmehp7Y,,
,hotel_620,W Osaka,1,Osaka,Japan,🇯🇵,"4-1-3 Minamisenba, Chuo Ward, Osaka 542-0081",34.677835,135.500083,ChIJ14tB6IPnAGARHVPDh9i9jCU,,,,https://www.google.com/maps/place/?q=place_id:ChIJ14tB6IPnAGARHVPDh9i9jCU,,
,hotel_621,Fufu Kawaguchiko,2,Fujikawaguchiko,Japan,🇯🇵,"2211-1 Mizuguchi, Kawaguchi, Fujikawaguchiko, Minamitsuru District, Yamanashi 401-0304",35.528259,138.759608,ChIJQciUsSZfGWAR4vgMxH_lL-Q,,,,https://www.google.com/maps/place/?q=place_id:ChIJQciUsSZfGWAR4vgMxH_lL-Q,,
,hotel_622,"The Ritz-Carlton, Nikko",1,Nikko,Japan,🇯🇵,"2482 Chugushi, Nikko, Tochigi 321-1661",36.738333,139.4977,ChIJdzXriwivH2ARRX_JL7-lc8M,,,,https://www.google.com/maps/place/?q=place_id:ChIJdzXriwivH2ARRX_JL7-lc8M,,
,hotel_623,"The Ritz-Carlton, Okinawa",1,Nago,Japan,🇯🇵,"1343-1 Kise, Nago, Okinawa 905-0026",26.528086,127.939848,ChIJtVbyEEoA5TQR-HVMUm2U5OY,,,,https://www.google.com/maps/place/?q=place_id:ChIJtVbyEEoA5TQR-HVMUm2U5OY,,
,hotel_624,The Aoyama Grand Hotel,1,Tokyo,Japan,🇯🇵,"2-14-4 Kitaaoyama, Minato City, Tokyo 107-0061",35.66952,139.715796,ChIJv-GUvJ6MGGAR5g8ZGkUxgNg,,,,https://www.google.com/maps/place/?q=place_id:ChIJv-GUvJ6MGGAR5g8ZGkUxgNg,,
,hotel_625,Sekitei,2,Hatsukaichi,Japan,🇯🇵,"3-5-27 Miyahamaonsen, Hatsukaichi, Hiroshima 739-0454",34.273109,132.252946,ChIJhW0VcAy2WjURdLCLwiUMCIk,,,,https://www.google.com/maps/place/?q=place_id:ChIJhW0VcAy2WjURdLCLwiUMCIk,,
,hotel_626,Wanosato,1,Takayama,Japan,🇯🇵,"1682 Ichinomiyamachi, Takayama, Gifu 509-3505",36.073189,137.210437,ChIJ8YOG5gu8AmARwRZiLryzYRs,,,,https://www.google.com/maps/place/?q=place_id:ChIJ8YOG5gu8AmARwRZiLryzYRs,,
,hotel_627,Ochiairo,1,Izu,Japan,🇯🇵,"1887-1 Yugashima, Izu, Shizuoka 410-3206",34.8895,138.927303,ChIJkfwEV4zuGWARQKDL76-5x2A,,,,https://www.google.com/maps/place/?q=place_id:ChIJkfwEV4zuGWARQKDL76-5x2A,,
,hotel_628,Satoyama Jujo,1,Minamiuonuma,Japan,🇯🇵,"1209-6 Osawa, Minamiuonuma, Niigata 949-6361",37.020564,138.801545,ChIJwxsbde759V8Rge1HGHpS8jM,,,,https://www.google.com/maps/place/?q=place_id:ChIJwxsbde759V8Rge1HGHpS8jM,,
,hotel_629,"Suiran, A Luxury Collection Hotel, Kyoto",1,Kyoto,Japan,🇯🇵,"12 Sagatenryuji Susukinobabacho, Ukyo Ward, Kyoto 616-8385",35.013774,135.673277,ChIJv-qH8gCqAWAR1RMRDlI8gDw,,,,https://www.google.com/maps/place/?q=place_id:ChIJv-qH8gCqAWAR1RMRDlI8gDw,,
,hotel_630,Zaborin,2,Kutchan,Japan,🇯🇵,"76-4 Hanazono, Kutchan, Abuta District, Hokkaido 044-0084",42.904616,140.677359,ChIJAeZ_igC7Cl8Rt7UeTpnAhUU,,,,https://www.google.com/maps/place/?q=place_id:ChIJAeZ_igC7Cl8Rt7UeTpnAhUU,,
,hotel_631,SETOUCHI RETREAT by Onko Chishin,1,Matsuyama,Japan,🇯🇵,"794-1 Yanaidanimachi, Matsuyama, Ehime 790-2641",33.922915,132.817031,ChIJk0FqMq_hTzURrMKisRrSSqQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJk0FqMq_hTzURrMKisRrSSqQ,,
,hotel_632,Halekulani Okinawa,2,Onna,Japan,🇯🇵,"1967-1 Nakama, Onna, Kunigami District, Okinawa 904-0401",26.526608,127.923163,ChIJAVOOAbsB5TQRjKBJ1csS2x4,,,,https://www.google.com/maps/place/?q=place_id:ChIJAVOOAbsB5TQRjKBJ1csS2x4,,
,hotel_633,Four Seasons Hotel Osaka,1,Osaka,Japan,🇯🇵,"2-4-32 Dojima, Kita Ward, Osaka 530-0003",34.696136,135.493542,ChIJueXXyXznAGARAkI6vy8XhEE,,,,https://www.google.com/maps/place/?q=place_id:ChIJueXXyXznAGARAkI6vy8XhEE,,
,hotel_634,Andaz Tokyo,1,Tokyo,Japan,🇯🇵,"Toranomon Hills Mori Tower 51F, 1-23-4 Toranomon, Minato City, Tokyo 105-0001",35.666803,139.749504,ChIJFeBOopOLGGARGOiAaePckew,,,,https://www.google.com/maps/place/?q=place_id:ChIJFeBOopOLGGARGOiAaePckew,,
,hotel_635,The Okura Tokyo,1,Tokyo,Japan,🇯🇵,"2-10-4 Toranomon, Minato City, Tokyo 105-0001",35.667175,139.74386,ChIJuecmcH2LGGARgmOaAPaK9zA,,,,https://www.google.com/maps/place/?q=place_id:ChIJuecmcH2LGGARgmOaAPaK9zA,,
,hotel_636,Hotel The Celestine Kyoto Gion,1,Kyoto,Japan,🇯🇵,"572 Komatsucho, Higashiyama Ward, Kyoto 605-0811",34.998546,135.773743,ChIJv5ie_MYIAWARy3lJNmAmkk4,,,,https://www.google.com/maps/place/?q=place_id:ChIJv5ie_MYIAWARy3lJNmAmkk4,,
,hotel_637,Four Seasons Hotel Tokyo at Marunouchi,1,Tokyo,Japan,🇯🇵,"Pacific Century Place Marunouchi, 1-11-1 Marunouchi, Chiyoda City, Tokyo 100-6277",35.678149,139.766991,ChIJo8OKQ_uLGGARyqJtyEFXiRA,,,,https://www.google.com/maps/place/?q=place_id:ChIJo8OKQ_uLGGARyqJtyEFXiRA,,
,hotel_638,Shangri-La Tokyo,1,Tokyo,Japan,🇯🇵,"Marunouchi Trust Tower Main, 1-8-3 Marunouchi, Chiyoda City, Tokyo 100-8283",35.68243,139.769383,ChIJL6nVJvyLGGAR8jHaHUYIL48,,,,https://www.google.com/maps/place/?q=place_id:ChIJL6nVJvyLGGAR8jHaHUYIL48,,
,hotel_639,Hiiragiya,1,Kyoto,Japan,🇯🇵,"277 Nakahakusancho, Nakagyo Ward, Kyoto 604-8094",35.010333,135.765667,ChIJtfozjyoGAWAR01ztP88vfV4,,,,https://www.google.com/maps/place/?q=place_id:ChIJtfozjyoGAWAR01ztP88vfV4,,
,hotel_640,"The Prince Gallery Tokyo Kioicho, a Luxury Collection Hotel",1,Tokyo,Japan,🇯🇵,"1-2 Kioicho, Chiyoda City, Tokyo 102-8585",35.679644,139.737112,ChIJ4Z9j7XuMGGARAgZ2C6hMq5w,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4Z9j7XuMGGARAgZ2C6hMq5w,,
,hotel_641,Mandarin Oriental Tokyo,1,Tokyo,Japan,🇯🇵,"2-1-1 Nihonbashi Muromachi, Chuo City, Tokyo 103-8328",35.687048,139.773063,ChIJ281VfFWJGGARYaR_hmZuo0I,,,,https://www.google.com/maps/place/?q=place_id:ChIJ281VfFWJGGARYaR_hmZuo0I,,
,hotel_642,The Peninsula Tokyo,1,Tokyo,Japan,🇯🇵,"1-8-1 Yurakucho, Chiyoda City, Tokyo 100-0006",35.674759,139.76047,ChIJaYg-KPCLGGAR48E_vAA3k6s,,,,https://www.google.com/maps/place/?q=place_id:ChIJaYg-KPCLGGAR48E_vAA3k6s,,
,hotel_643,HOTEL THE MITSUI KYOTO,3,Kyoto,Japan,🇯🇵,"284 Nijoaburanokojicho, Nakagyo Ward, Kyoto 604-0051",35.013457,135.753351,ChIJ_7QKsOsJAWARXSp7CEweg4A,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_7QKsOsJAWARXSp7CEweg4A,,
,hotel_644,The Ritz-Carlton Tokyo,1,Tokyo,Japan,🇯🇵,"Tokyo Midtown, 9-7-1 Akasaka, Minato City, Tokyo 107-6245",35.666165,139.731175,ChIJ30G_l3iLGGARvCyp7lV4hZI,,,,https://www.google.com/maps/place/?q=place_id:ChIJ30G_l3iLGGARvCyp7lV4hZI,,
,hotel_645,The Ritz-Carlton Osaka,1,Osaka,Japan,🇯🇵,"2-5-25 Umeda, Kita Ward, Osaka 530-0001",34.69834,135.492521,ChIJz4HJq4zmAGAROLy14S_SaLQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJz4HJq4zmAGAROLy14S_SaLQ,,
,hotel_646,"The Ritz-Carlton, Kyoto",1,Kyoto,Japan,🇯🇵,"543 Hokodencho, Nakagyo Ward, Kyoto 604-0902",35.013917,135.770857,ChIJE0AOM40IAWARZLJVJOYzw60,,,,https://www.google.com/maps/place/?q=place_id:ChIJE0AOM40IAWARZLJVJOYzw60,,
,hotel_647,Bvlgari Hotel Tokyo,3,Tokyo,Japan,🇯🇵,"2-2-1 Yaesu, Chuo City, Tokyo 104-0028",35.678839,139.768327,ChIJaZec4c2LGGARhO_j0zirIOw,,,,https://www.google.com/maps/place/?q=place_id:ChIJaZec4c2LGGARhO_j0zirIOw,,
,hotel_648,The Hotel Seiryu Kyoto Kiyomizu,1,Kyoto,Japan,🇯🇵,"2-204-2 Kiyomizu, Higashiyama Ward, Kyoto 605-0862",34.997333,135.779372,ChIJc9P9i3YJAWAR0qOfdNlUqxo,,,,https://www.google.com/maps/place/?q=place_id:ChIJc9P9i3YJAWAR0qOfdNlUqxo,,
,hotel_649,Numazu Club,1,Numazu,Japan,🇯🇵,"1907-8 Hon Senbongorin, Numazu, Shizuoka 410-0849",35.086973,138.852206,ChIJO0akrY-PGWARtHqLdkCriaU,,,,https://www.google.com/maps/place/?q=place_id:ChIJO0akrY-PGWARtHqLdkCriaU,,
,hotel_650,ROKU KYOTO LXR HOTELS & RESORTS,1,Kyoto,Japan,🇯🇵,"44-1 Kinugasa Kagamiishicho, Kita Ward, Kyoto 603-8451",35.047613,135.734681,ChIJe5gElQGpAWARvTkIO-v6H8I,,,,https://www.google.com/maps/place/?q=place_id:ChIJe5gElQGpAWARvTkIO-v6H8I,,
,hotel_651,"Higashiyama Niseko Village, a Ritz-Carlton Reserve",1,Niseko,Japan,🇯🇵,"919-28 Soga, Niseko, Abuta District, Hokkaido 048-1522",42.843349,140.682288,ChIJyXmVQU6vCl8R4FJlsSy_6jY,,,,https://www.google.com/maps/place/?q=place_id:ChIJyXmVQU6vCl8R4FJlsSy_6jY,,
,hotel_652,GAJOEN,2,Kirishima,Japan,🇯🇵,"4230 Shukukubota, Makizonocho, Kirishima, Kagoshima 899-6507",31.813797,130.756801,ChIJ09MMXH_9PjURfbFWRFqFQ6M,,,,https://www.google.com/maps/place/?q=place_id:ChIJ09MMXH_9PjURfbFWRFqFQ6M,,
,hotel_653,Hoshinoya Kyoto,1,Kyoto,Japan,🇯🇵,"11-2 Arashiyama Genrokuzancho, Nishikyo Ward, Kyoto 616-0007",35.011308,135.676973,ChIJ9e5EmAWqAWARpQEhPRuq-Qw,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9e5EmAWqAWARpQEhPRuq-Qw,,
,hotel_654,Yufuin Tamanoyu,1,Yufu,Japan,🇯🇵,"2731-1 Yufuincho Kawakami, Yufu, Oita 879-5102",33.26573,131.362907,ChIJn0SVMX-uRjUR_GTLlR2H3EA,,,,https://www.google.com/maps/place/?q=place_id:ChIJn0SVMX-uRjUR_GTLlR2H3EA,,
,hotel_655,Onyado Chikurintei,2,Takeo,Japan,🇯🇵,"4100 Takeocho, Takeo, Saga 843-0022",33.181722,130.017131,ChIJSzE7_l0oQDUR3ZXYR0h15EM,,,,https://www.google.com/maps/place/?q=place_id:ChIJSzE7_l0oQDUR3ZXYR0h15EM,,
,hotel_656,OSTERIA SINCERITA,1,Nanyo,Japan,🇯🇵,"3005 Akayu, Nanyo, Yamagata 999-2211",38.048639,140.170371,ChIJrbhyiYtVil8RAIS10EwQ6ww,,,,https://www.google.com/maps/place/?q=place_id:ChIJrbhyiYtVil8RAIS10EwQ6ww,,
,hotel_657,InterContinental Yokohama Pier 8,1,Yokohama,Japan,🇯🇵,"2-14-1 Shinko, Naka Ward, Yokohama, Kanagawa 231-0001",35.456107,139.642002,ChIJn6UwM6BdGGARwSg--3xCn5Q,,,,https://www.google.com/maps/place/?q=place_id:ChIJn6UwM6BdGGARwSg--3xCn5Q,,
,hotel_658,Park Hyatt Kyoto,1,Kyoto,Japan,🇯🇵,"360 Masuyacho, Higashiyama Ward, Kyoto 605-0826",34.999112,135.781127,ChIJY1o_4kcJAWARy0VPcxQbz94,,,,https://www.google.com/maps/place/?q=place_id:ChIJY1o_4kcJAWARy0VPcxQbz94,,
,hotel_659,Four Seasons Hotel Tokyo at Otemachi,3,Tokyo,Japan,🇯🇵,"1-2-1 Otemachi, Chiyoda City, Tokyo 100-0004",35.687734,139.763291,ChIJ_3Gd30-NGGARnuBcbf29bPA,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_3Gd30-NGGARnuBcbf29bPA,,
